file,text,xmin,xmax,sentence,word_in_sentence
47,we,5.05,5.17,237,0
47,saw,5.17,5.34,237,1
47,eight,5.34,5.67,237,2
47,tiny,5.67,6.02,237,3
47,icicles,6.02,6.56,237,4
47,below,6.56,6.84,237,5
47,our,6.84,7.03,237,6
47,roof,7.03,7.48,237,7
47,the,9.31,9.38,238,0
47,saw,9.38,9.63,238,1
47,is,9.63,9.78,238,2
47,broken,9.78,10.32,238,3
47,so,10.32,10.46,238,4
47,chop,10.46,10.77,238,5
47,the,10.77,10.86,238,6
47,wood,10.86,11.02,238,7
47,instead,11.02,11.56,238,8
47,withdraw,13.52,13.91,239,0
47,only,13.94,14.25,239,1
47,as,14.25,14.36,239,2
47,much,14.36,14.64,239,3
47,money,14.64,14.94,239,4
47,as,14.94,15.1,239,5
47,you,15.1,15.17,239,6
47,need,15.17,15.5,239,7
47,draw,17.77,17.95,240,0
47,every,17.95,18.26,240,1
47,outer,18.26,18.56,240,2
47,line,18.56,18.89,240,3
47,first,18.94,19.31,240,4
47,then,19.31,19.52,240,5
47,fill,19.52,19.73,240,6
47,in,19.73,19.86,240,7
47,in,19.86,20.07,240,8
47,the,20.1,20.26,240,9
47,interior,20.26,20.98,240,10
48,the,1.06,1.14,241,0
48,jaw,1.14,1.42,241,1
48,operates,1.42,1.99,241,2
48,by,1.99,2.1,241,3
48,using,2.1,2.45,241,4
48,antagonistic,2.45,3.34,241,5
48,muscles,3.34,3.97,241,6
48,do,5.68,5.82,242,0
48,atypical,5.82,6.36,242,1
48,farmers,6.36,6.84,242,2
48,grow,6.84,7.26,242,3
48,oats,7.26,7.68,242,4
48,are,9.14,9.25,243,0
48,holiday,9.25,9.58,243,1
48,aprons,9.58,10.06,243,2
48,available,10.06,10.59,243,3
48,to,10.59,10.7,243,4
48,us,10.7,11.19,243,5
48,be,12.75,12.86,244,0
48,careful,12.86,13.2,244,1
48,not,13.2,13.4,244,2
48,to,13.4,13.48,244,3
48,plow,13.48,13.75,244,4
48,over,13.75,14.02,244,5
48,the,14.02,14.11,244,6
48,flower,14.11,14.49,244,7
48,beds,14.49,14.98,244,8
48,allow,17.03,17.32,245,0
48,each,17.32,17.52,245,1
48,child,17.52,17.87,245,2
48,to,17.87,17.97,245,3
48,have,17.97,18.16,245,4
48,an,18.16,18.23,245,5
48,ice,18.23,18.41,245,6
48,pop,18.41,18.75,245,7
49,the,0.57,0.7,246,0
49,angry,0.7,0.98,246,1
49,boy,0.98,1.18,246,2
49,answered,1.18,1.8,246,3
49,but,1.8,1.93,246,4
49,didn't,1.93,2.2,246,5
49,look,2.2,2.4,246,6
49,up,2.4,2.69,246,7
49,cliff,4.82,5.16,247,0
49,was,5.19,5.35,247,1
49,soothed,5.35,5.73,247,2
49,by,5.73,5.88,247,3
49,the,5.88,6.09,247,4
49,luxurious,6.26,6.91,247,5
49,massage,6.91,7.51,247,6
49,steve,9.54,9.94,248,0
49,wore,9.94,10.1,248,1
49,a,10.1,10.16,248,2
49,bright,10.16,10.48,248,3
49,red,10.48,10.71,248,4
49,cashmere,10.71,11.2,248,5
49,sweater,11.2,11.8,248,6
49,john's,13.33,13.67,249,0
49,brother,13.67,14.03,249,1
49,repainted,14.03,14.6,249,2
49,the,14.6,14.66,249,3
49,garage,14.66,15.12,249,4
49,door,15.12,15.55,249,5
49,the,17.59,17.66,250,0
49,rose,17.66,17.91,250,1
49,corsage,17.91,18.53,250,2
49,smelled,18.53,18.8,250,3
49,sweet,18.8,19.21,250,4
50,to,0.69,0.82,251,0
50,further,0.82,1.13,251,1
50,his,1.13,1.32,251,2
50,prestige,1.32,1.98,251,3
50,he,2.1,2.2,251,4
50,orkay,2.2,2.8,251,5
50,casionally,2.8,3.08,251,6
50,reads,3.08,3.41,251,7
50,the,3.41,3.49,251,8
50,wall,3.49,3.7,251,9
50,street,3.7,4.02,251,10
50,journal,4.02,4.47,251,11
50,alice's,6.76,7.16,252,0
50,ability,7.16,7.68,252,1
50,to,7.68,7.88,252,2
50,work,7.88,8.14,252,3
50,without,8.14,8.47,252,4
50,supervision,8.47,9.12,252,5
50,is,9.12,9.26,252,6
50,noteworthy,9.26,9.94,252,7
50,the,12.3,12.43,253,0
50,oasis,12.43,12.89,253,1
50,was,12.89,13.08,253,2
50,a,13.08,13.11,253,3
50,mirage,13.11,13.78,253,4
50,cory,15.34,15.65,254,0
50,and,15.65,15.79,254,1
50,trish,15.79,16.2,254,2
50,played,16.2,16.49,254,3
50,tag,16.49,16.84,254,4
50,with,16.84,17.04,254,5
50,beach,17.04,17.26,254,6
50,balls,17.26,17.51,254,7
50,for,17.51,17.68,254,8
50,hours,17.68,18.31,254,9
50,the,20.2,20.26,255,0
50,tooth,20.26,20.52,255,1
50,fairy,20.52,20.78,255,2
50,forgot,20.78,21.2,255,3
50,to,21.2,21.31,255,4
50,come,21.31,21.56,255,5
50,when,21.56,21.71,255,6
50,roger's,21.71,22.09,255,7
50,tooth,22.09,22.34,255,8
50,fell,22.34,22.56,255,9
50,out,22.56,22.88,255,10
51,planned,0.63,0.9,256,0
51,parenthood,0.9,1.53,256,1
51,organizations,1.53,2.4,256,2
51,promote,2.4,2.97,256,3
51,birth,2.97,3.24,256,4
51,control,3.24,3.78,256,5
51,rich,5.78,6.16,257,0
51,purchased,6.16,6.56,257,1
51,several,6.56,7.08,257,2
51,signed,7.08,7.49,257,3
51,lithographs,7.49,8.34,257,4
51,in,10.0,10.15,258,0
51,every,10.15,10.4,258,1
51,major,10.4,10.73,258,2
51,cloverleaf,10.73,11.5,258,3
51,traffic,11.63,12.05,258,4
51,sometimes,12.05,12.61,258,5
51,gets,12.61,12.83,258,6
51,backed,12.83,13.15,258,7
51,up,13.15,13.39,258,8
51,in,15.71,15.87,259,0
51,the,15.87,15.94,259,1
51,long,15.94,16.24,259,2
51,run,16.24,16.41,259,3
51,it,16.41,16.54,259,4
51,pays,16.54,16.79,259,5
51,to,16.79,16.9,259,6
51,buy,16.9,17.06,259,7
51,quality,17.06,17.55,259,8
51,clothing,17.55,18.18,259,9
51,brush,20.46,20.71,260,0
51,fires,20.71,21.05,260,1
51,are,21.05,21.13,260,2
51,common,21.13,21.6,260,3
51,in,21.6,21.74,260,4
51,the,21.74,21.79,260,5
51,dry,21.79,22.07,260,6
51,underbrush,22.07,22.55,260,7
51,of,22.55,22.65,260,8
51,nevada,22.65,23.28,260,9
52,weatherproof,0.92,1.44,261,0
52,galoshes,1.44,2.15,261,1
52,are,2.22,2.31,261,2
52,very,2.31,2.6,261,3
52,useful,2.6,2.92,261,4
52,in,2.92,3.05,261,5
52,seattle,3.05,3.7,261,6
52,this,5.71,5.86,262,0
52,brochure,5.86,6.2,262,1
52,is,6.2,6.3,262,2
52,particularly,6.3,7.12,262,3
52,informative,7.12,7.76,262,4
52,for,7.76,7.9,262,5
52,a,7.9,7.96,262,6
52,prospective,7.96,8.58,262,7
52,buyer,8.58,9.08,262,8
52,the,11.76,11.85,263,0
52,avalanche,11.85,12.35,263,1
52,triggered,12.35,12.69,263,2
52,a,12.69,12.74,263,3
52,minor,12.74,13.15,263,4
52,earthquake,13.15,13.74,263,5
52,these,16.15,16.32,264,0
52,exclusive,16.32,16.88,264,1
52,documents,16.88,17.5,264,2
52,must,17.5,17.75,264,3
52,be,17.75,17.85,264,4
52,locked,17.85,18.18,264,5
52,up,18.18,18.36,264,6
52,at,18.36,18.46,264,7
52,all,18.46,18.7,264,8
52,times,18.7,19.34,264,9
52,please,21.42,21.69,265,0
52,take,21.69,21.94,265,1
52,this,21.94,22.02,265,2
52,dirty,22.02,22.37,265,3
52,table,22.37,22.7,265,4
52,cloth,22.7,23.02,265,5
52,to,23.02,23.11,265,6
52,the,23.11,23.2,265,7
52,cleaners,23.2,23.65,265,8
52,for,23.65,23.83,265,9
52,me,23.83,24.12,265,10
53,should,0.51,0.74,266,0
53,giraffes,0.74,1.14,266,1
53,be,1.14,1.3,266,2
53,kept,1.3,1.61,266,3
53,in,1.61,1.73,266,4
53,small,1.73,2.07,266,5
53,zoos,2.07,2.57,266,6
53,if,4.41,4.56,267,0
53,carol,4.56,4.86,267,1
53,comes,4.86,5.16,267,2
53,tomorrow,5.16,5.61,267,3
53,have,5.61,5.88,267,4
53,her,5.88,6.01,267,5
53,arrange,6.01,6.32,267,6
53,for,6.32,6.48,267,7
53,a,6.48,6.55,267,8
53,meeting,6.55,6.89,267,9
53,at,6.89,7.04,267,10
53,two,7.04,7.39,267,11
53,the,10.46,10.51,268,0
53,two,10.51,10.74,268,1
53,artists,10.74,11.16,268,2
53,exchanged,11.16,11.63,268,3
53,autographs,11.63,12.43,268,4
53,i'd,14.26,14.44,269,0
53,rather,14.44,14.68,269,1
53,not,14.68,14.92,269,2
53,buy,14.92,15.09,269,3
53,these,15.09,15.26,269,4
53,show,15.26,15.68,269,5
53,shoes,15.68,16.07,269,6
53,than,16.07,16.23,269,7
53,be,16.23,16.38,269,8
53,overcharged,16.38,17.25,269,9
53,shaving,19.23,19.66,270,0
53,cream,19.66,19.85,270,1
53,is,19.85,19.95,270,2
53,a,19.95,19.99,270,3
53,popular,19.99,20.53,270,4
53,item,20.53,20.81,270,5
53,on,20.81,20.96,270,6
53,halloween,20.96,21.6,270,7
54,amoebas,0.46,0.85,271,0
54,change,0.85,1.23,271,1
54,shape,1.23,1.52,271,2
54,constantly,1.52,2.31,271,3
54,tofu,3.88,4.19,272,0
54,is,4.19,4.36,272,1
54,made,4.36,4.58,272,2
54,from,4.58,4.76,272,3
54,processed,4.76,5.28,272,4
54,soybeans,5.28,5.93,272,5
54,the,7.76,7.82,273,0
54,bluejay,7.82,8.29,273,1
54,flew,8.29,8.56,273,2
54,over,8.56,8.78,273,3
54,the,8.78,8.93,273,4
54,high,8.93,9.12,273,5
54,building,9.12,9.71,273,6
54,cheap,11.9,12.15,274,0
54,stockings,12.15,12.74,274,1
54,run,12.74,12.98,274,2
54,the,12.98,13.04,274,3
54,first,13.04,13.33,274,4
54,time,13.33,13.56,274,5
54,they're,13.56,13.7,274,6
54,worn,13.7,14.15,274,7
54,cottage,16.53,16.91,275,0
54,cheese,16.91,17.12,275,1
54,with,17.12,17.25,275,2
54,chives,17.25,17.63,275,3
54,is,17.63,17.76,275,4
54,delicious,17.76,18.48,275,5
55,a,0.67,0.72,276,0
55,chosen,0.72,1.17,276,1
55,few,1.17,1.38,276,2
55,will,1.38,1.55,276,3
55,become,1.55,1.88,276,4
55,generals,1.88,2.51,276,5
55,the,4.19,4.24,277,0
55,meeting,4.24,4.54,277,1
55,is,4.54,4.66,277,2
55,now,4.66,4.89,277,3
55,adjourned,4.89,5.38,277,4
55,shipbuilding,7.42,7.99,278,0
55,is,7.99,8.14,278,1
55,a,8.14,8.17,278,2
55,most,8.17,8.4,278,3
55,fascinating,8.4,9.08,278,4
55,process,9.08,9.77,278,5
55,the,11.88,11.95,279,0
55,proof,11.95,12.24,279,1
55,that,12.24,12.35,279,2
55,you,12.35,12.48,279,3
55,are,12.48,12.57,279,4
55,not,12.57,12.83,279,5
55,that,12.95,13.14,279,6
55,you,13.14,13.26,279,7
55,are,13.26,13.34,279,8
55,seeking,13.34,13.75,279,9
55,is,13.75,13.91,279,10
55,not,13.91,14.11,279,11
55,available,14.11,14.66,279,12
55,in,14.66,14.81,279,13
55,books,14.81,15.33,279,14
55,the,18.25,18.35,280,0
55,hood,18.35,18.48,280,1
55,of,18.48,18.57,280,2
55,the,18.57,18.64,280,3
55,jeep,18.64,18.95,280,4
55,was,18.95,19.06,280,5
55,steaming,19.06,19.48,280,6
55,in,19.48,19.61,280,7
55,the,19.61,19.71,280,8
55,hot,19.71,19.93,280,9
55,sun,19.93,20.46,280,10
56,my,0.73,0.87,281,0
56,desires,0.87,1.36,281,1
56,are,1.36,1.45,281,2
56,simple,1.45,1.91,281,3
56,give,1.91,2.11,281,4
56,me,2.11,2.23,281,5
56,one,2.23,2.43,281,6
56,informative,2.43,3.02,281,7
56,paragraph,3.02,3.55,281,8
56,on,3.55,3.68,281,9
56,the,3.68,3.74,281,10
56,subject,3.74,4.45,281,11
56,those,7.43,7.63,282,0
56,answers,7.63,8.02,282,1
56,will,8.02,8.12,282,2
56,be,8.12,8.23,282,3
56,straightforward,8.23,8.99,282,4
56,if,8.99,9.16,282,5
56,you,9.16,9.24,282,6
56,think,9.24,9.47,282,7
56,them,9.47,9.64,282,8
56,through,9.64,9.82,282,9
56,carefully,9.82,10.28,282,10
56,first,10.28,10.93,282,11
56,drop,14.27,14.61,283,0
56,five,14.61,14.84,283,1
56,forms,14.84,15.16,283,2
56,in,15.16,15.23,283,3
56,the,15.23,15.28,283,4
56,box,15.28,15.59,283,5
56,before,15.59,15.88,283,6
56,you,15.88,16.02,283,7
56,go,16.02,16.18,283,8
56,out,16.18,16.48,283,9
56,if,19.1,19.21,284,0
56,people,19.21,19.5,284,1
56,were,19.5,19.6,284,2
56,more,19.6,19.78,284,3
56,generous,19.78,20.37,284,4
56,there,20.37,20.49,284,5
56,would,20.49,20.6,284,6
56,be,20.6,20.72,284,7
56,no,20.72,20.91,284,8
56,need,20.91,21.12,284,9
56,for,21.12,21.27,284,10
56,welfare,21.27,21.89,284,11
56,bob,24.91,25.16,285,0
56,found,25.16,25.37,285,1
56,more,25.37,25.52,285,2
56,clams,25.52,25.93,285,3
56,at,25.93,26.05,285,4
56,the,26.05,26.18,285,5
56,ocean's,26.18,26.58,285,6
56,edge,26.58,27.0,285,7
57,that,0.53,0.71,286,0
57,dog,0.71,0.95,286,1
57,chases,0.95,1.32,286,2
57,cats,1.32,1.63,286,3
57,mercilessly,1.63,2.4,286,4
57,the,4.21,4.28,287,0
57,cranberry,4.28,4.76,287,1
57,bog,4.76,5.05,287,2
57,gets,5.05,5.23,287,3
57,very,5.23,5.47,287,4
57,pretty,5.47,5.77,287,5
57,in,5.77,5.86,287,6
57,autumn,5.86,6.4,287,7
57,a,8.63,8.71,288,0
57,big,8.71,8.99,288,1
57,goat,8.99,9.26,288,2
57,idly,9.29,9.69,288,3
57,ambled,9.69,10.11,288,4
57,through,10.11,10.25,288,5
57,the,10.25,10.33,288,6
57,farmyard,10.33,10.96,288,7
57,the,13.01,13.07,289,0
57,nearest,13.07,13.42,289,1
57,synagogue,13.42,13.94,289,2
57,may,13.94,14.11,289,3
57,not,14.11,14.32,289,4
57,be,14.32,14.47,289,5
57,within,14.47,14.78,289,6
57,walking,14.78,15.15,289,7
57,distance,15.15,15.85,289,8
57,the,18.39,18.45,290,0
57,groundhog,18.45,18.97,290,1
57,clearly,18.97,19.28,290,2
57,saw,19.28,19.53,290,3
57,his,19.53,19.67,290,4
57,shadow,19.67,20.24,290,5
57,but,20.27,20.43,290,6
57,stayed,20.43,20.69,290,7
57,out,20.69,20.85,290,8
57,only,20.85,21.16,290,9
57,a,21.16,21.22,290,10
57,moment,21.22,21.69,290,11
58,a,0.45,0.52,291,0
58,leather,0.52,0.81,291,1
58,handbag,0.81,1.34,291,2
58,would,1.34,1.46,291,3
58,be,1.46,1.58,291,4
58,a,1.58,1.63,291,5
58,suitable,1.63,2.12,291,6
58,gift,2.12,2.62,291,7
58,the,4.69,4.75,292,0
58,fog,4.75,5.04,292,1
58,prevented,5.04,5.49,292,2
58,them,5.49,5.67,292,3
58,from,5.67,5.89,292,4
58,arriving,5.89,6.32,292,5
58,on,6.32,6.49,292,6
58,time,6.49,6.95,292,7
58,the,9.25,9.35,293,0
58,local,9.35,9.66,293,1
58,drugstore,9.66,10.17,293,2
58,was,10.17,10.31,293,3
58,charged,10.31,10.7,293,4
58,with,10.7,10.85,293,5
58,illegally,10.85,11.28,293,6
58,dispensing,11.28,11.87,293,7
58,tranquilizers,11.87,12.96,293,8
58,the,15.94,16.01,294,0
58,full,16.01,16.26,294,1
58,moon,16.26,16.51,294,2
58,shone,16.51,16.81,294,3
58,brightly,16.81,17.16,294,4
58,that,17.16,17.41,294,5
58,night,17.41,17.74,294,6
58,steve,19.83,20.15,295,0
58,collects,20.15,20.55,295,1
58,rare,20.55,20.82,295,2
58,and,20.82,20.94,295,3
58,novel,20.94,21.25,295,4
58,coins,21.25,21.95,295,5
59,al,0.6,0.8,296,0
59,received,0.8,1.16,296,1
59,a,1.16,1.2,296,2
59,joint,1.2,1.49,296,3
59,appointment,1.49,2.07,296,4
59,in,2.07,2.14,296,5
59,the,2.14,2.19,296,6
59,biology,2.19,2.64,296,7
59,and,2.64,2.77,296,8
59,the,2.77,2.87,296,9
59,engineering,2.87,3.43,296,10
59,departments,3.43,4.25,296,11
59,gregory,7.73,8.11,297,0
59,and,8.11,8.27,297,1
59,tom,8.27,8.65,297,2
59,chose,8.65,8.91,297,3
59,to,8.91,9.01,297,4
59,watch,9.01,9.24,297,5
59,cartoons,9.24,9.75,297,6
59,in,9.75,9.82,297,7
59,the,9.82,9.93,297,8
59,afternoon,9.93,10.6,297,9
59,chip,13.27,13.48,298,0
59,postponed,13.48,14.0,298,1
59,aliminy,14.0,14.53,298,2
59,alimony,14.76,15.21,298,3
59,payments,15.21,15.67,298,4
59,until,15.67,15.88,298,5
59,the,15.88,15.98,298,6
59,latest,15.98,16.36,298,7
59,possible,16.36,16.79,298,8
59,date,16.79,17.13,298,9
59,count,19.13,19.39,299,0
59,the,19.39,19.44,299,1
59,number,19.44,19.68,299,2
59,of,19.68,19.79,299,3
59,teaspoons,19.79,20.26,299,4
59,of,20.26,20.33,299,5
59,soysauce,20.33,21.18,299,6
59,that,21.22,21.4,299,7
59,you,21.4,21.52,299,8
59,add,21.52,21.84,299,9
59,the,24.37,24.42,300,0
59,big,24.42,24.67,300,1
59,dog,24.67,24.96,300,2
59,loved,24.96,25.16,300,3
59,to,25.16,25.26,300,4
59,chew,25.26,25.51,300,5
59,on,25.51,25.68,300,6
59,the,25.68,25.78,300,7
59,old,25.78,26.04,300,8
59,rag,26.04,26.35,300,9
59,doll,26.35,26.77,300,10
60,todd,0.7,0.96,301,0
60,placed,0.99,1.29,301,1
60,top,1.29,1.51,301,2
60,priority,1.51,2.05,301,3
60,on,2.05,2.19,301,4
60,getting,2.19,2.42,301,5
60,his,2.42,2.54,301,6
60,bike,2.54,2.82,301,7
60,fixed,2.82,3.32,301,8
60,an,5.47,5.55,302,0
60,adult,5.55,5.9,302,1
60,male,5.9,6.08,302,2
60,baboon's,6.08,6.6,302,3
60,teeth,6.6,6.85,302,4
60,are,6.85,6.91,302,5
60,not,6.91,7.16,302,6
60,suitable,7.16,7.59,302,7
60,for,7.59,7.74,302,8
60,eating,7.74,7.96,302,9
60,shellfish,7.96,8.69,302,10
60,often,11.81,12.12,303,0
60,you'll,12.12,12.24,303,1
60,get,12.24,12.51,303,2
60,back,12.51,12.74,303,3
60,more,12.74,12.97,303,4
60,than,12.97,13.14,303,5
60,you,13.14,13.24,303,6
60,put,13.24,13.45,303,7
60,in,13.45,13.78,303,8
60,gus,16.15,16.34,304,0
60,saw,16.34,16.5,304,1
60,pine,16.5,16.81,304,2
60,trees,16.81,17.09,304,3
60,and,17.09,17.25,304,4
60,redwoods,17.25,17.68,304,5
60,on,17.68,17.81,304,6
60,his,17.81,17.98,304,7
60,walk,17.98,18.22,304,8
60,through,18.22,18.34,304,9
60,sequoia,18.34,18.89,304,10
60,national,18.89,19.32,304,11
60,forest,19.32,20.01,304,12
60,bob,22.91,23.13,305,0
60,bandaged,23.13,23.62,305,1
60,both,23.62,23.94,305,2
60,wounds,23.94,24.25,305,3
60,with,24.25,24.34,305,4
60,the,24.34,24.39,305,5
60,skill,24.39,24.61,305,6
60,of,24.61,24.75,305,7
60,a,24.75,24.8,305,8
60,doctor,24.8,25.44,305,9
61,the,0.31,0.42,306,0
61,dark,0.42,0.78,306,1
61,murky,0.78,1.1,306,2
61,lagoon,1.1,1.6,306,3
61,wound,1.6,1.89,306,4
61,around,1.89,2.24,306,5
61,for,2.24,2.34,306,6
61,miles,2.34,2.98,306,7
61,did,4.96,5.16,307,0
61,shawn,5.16,5.48,307,1
61,catch,5.48,5.78,307,2
61,that,5.78,5.98,307,3
61,big,5.98,6.17,307,4
61,goose,6.17,6.43,307,5
61,without,6.43,6.74,307,6
61,an,6.74,6.9,307,7
61,help,6.98,7.33,307,8
61,ducks,9.38,9.69,308,0
61,have,9.69,9.88,308,1
61,webbed,9.88,10.11,308,2
61,feet,10.11,10.39,308,3
61,and,10.39,10.52,308,4
61,colorful,10.52,10.94,308,5
61,feathers,10.94,11.58,308,6
61,the,13.89,14.0,309,0
61,high,14.0,14.14,309,1
61,security,14.14,14.64,309,2
61,prison,14.64,15.09,309,3
61,was,15.09,15.2,309,4
61,surrounded,15.2,15.66,309,5
61,by,15.66,15.8,309,6
61,barbed,15.8,16.21,309,7
61,wire,16.21,16.7,309,8
61,take,19.19,19.45,310,0
61,charge,19.45,19.73,310,1
61,of,19.73,19.84,310,2
61,choosing,19.84,20.32,310,3
61,her,20.32,20.41,310,4
61,bridesmaids,20.41,21.01,310,5
61,gowns,21.01,21.47,310,6
62,the,1.1,1.16,311,0
62,frightened,1.16,1.52,311,1
62,child,1.52,1.87,311,2
62,was,1.87,2.02,311,3
62,gently,2.02,2.39,311,4
62,subdued,2.39,2.87,311,5
62,by,2.87,3.03,311,6
62,his,3.03,3.17,311,7
62,big,3.17,3.45,311,8
62,brother,3.45,3.92,311,9
62,i,7.08,7.15,312,0
62,know,7.15,7.3,312,1
62,i,7.3,7.43,312,2
62,didn't,7.43,7.67,312,3
62,meet,7.67,7.88,312,4
62,her,7.88,8.05,312,5
62,early,8.05,8.24,312,6
62,enough,8.24,8.57,312,7
62,the,10.69,10.76,313,0
62,barracuda,10.76,11.36,313,1
62,recoiled,11.36,11.95,313,2
62,from,11.95,12.13,313,3
62,the,12.13,12.18,313,4
62,serpent's,12.18,12.59,313,5
62,poisonous,12.59,13.09,313,6
62,fangs,13.09,13.68,313,7
62,the,16.03,16.08,314,0
62,patient,16.08,16.5,314,1
62,and,16.5,16.63,314,2
62,the,16.63,16.68,314,3
62,surgeon,16.68,17.24,314,4
62,are,17.27,17.36,314,5
62,both,17.36,17.69,314,6
62,recuperating,17.69,18.41,314,7
62,from,18.41,18.59,314,8
62,the,18.59,18.66,314,9
62,lengthy,18.66,19.05,314,10
62,operation,19.05,19.8,314,11
62,i'll,23.11,23.23,315,0
62,have,23.23,23.35,315,1
62,a,23.35,23.39,315,2
62,scoop,23.39,23.74,315,3
62,of,23.74,23.87,315,4
62,that,23.87,24.01,315,5
62,exotic,24.01,24.55,315,6
62,purple,24.55,24.88,315,7
62,and,24.88,25.02,315,8
62,turquoise,25.02,25.48,315,9
62,sherbet,25.48,25.95,315,10
63,the,0.55,0.61,316,0
63,preschooler,0.61,1.18,316,1
63,couldn't,1.18,1.39,316,2
63,verbalize,1.39,1.89,316,3
63,her,1.89,1.98,316,4
63,feelings,1.98,2.39,316,5
63,about,2.39,2.65,316,6
63,the,2.65,2.72,316,7
63,emergency,2.72,3.35,316,8
63,conditions,3.35,4.16,316,9
63,many,7.62,7.9,317,0
63,wealthy,7.9,8.2,317,1
63,tycoons,8.2,8.72,317,2
63,splurged,8.72,9.44,317,3
63,and,9.44,9.62,317,4
63,bought,9.62,9.83,317,5
63,both,9.83,10.01,317,6
63,a,10.01,10.05,317,7
63,yacht,10.05,10.33,317,8
63,and,10.33,10.48,317,9
63,a,10.48,10.53,317,10
63,schooner,10.53,11.13,317,11
63,the,14.27,14.33,318,0
63,new,14.33,14.47,318,1
63,suburbanites,14.47,15.2,318,2
63,worked,15.2,15.43,318,3
63,hard,15.43,15.68,318,4
63,on,15.68,15.84,318,5
63,refurbishing,15.84,16.54,318,6
63,their,16.54,16.66,318,7
63,older,16.66,16.96,318,8
63,home,16.96,17.35,318,9
63,according,20.23,20.61,319,0
63,to,20.61,20.72,319,1
63,my,20.72,20.84,319,2
63,interpretation,20.84,21.53,319,3
63,of,21.53,21.65,319,4
63,the,21.65,21.72,319,5
63,problem,21.72,22.46,319,6
63,two,22.62,22.78,319,7
63,lines,22.78,23.08,319,8
63,must,23.08,23.32,319,9
63,be,23.32,23.43,319,10
63,perpendicular,23.43,24.4,319,11
63,a,27.22,27.3,320,0
63,connoisseur,27.3,27.8,320,1
63,will,27.8,27.95,320,2
63,enjoy,27.95,28.29,320,3
63,this,28.29,28.42,320,4
63,shellfish,28.42,28.93,320,5
63,dish,28.93,29.42,320,6
64,a,0.57,0.61,321,0
64,lawyer,0.61,0.9,321,1
64,was,0.9,1.08,321,2
64,appointed,1.08,1.58,321,3
64,to,1.58,1.69,321,4
64,execute,1.69,2.18,321,5
64,her,2.18,2.31,321,6
64,will,2.31,2.68,321,7
64,dolphins,4.9,5.32,322,0
64,are,5.32,5.38,322,1
64,intelligent,5.38,5.93,322,2
64,marine,5.93,6.28,322,3
64,mammals,6.28,6.93,322,4
64,diane,9.04,9.37,323,0
64,may,9.37,9.49,323,1
64,splurge,9.49,9.91,323,2
64,and,9.91,10.01,323,3
64,buy,10.01,10.09,323,4
64,a,10.09,10.2,323,5
64,turquoise,10.2,10.71,323,6
64,necklace,10.71,11.34,323,7
64,the,13.66,13.72,324,0
64,moisture,13.72,14.11,324,1
64,in,14.11,14.17,324,2
64,my,14.17,14.32,324,3
64,eyes,14.32,14.57,324,4
64,is,14.57,14.68,324,5
64,from,14.68,14.84,324,6
64,eyedrops,14.84,15.5,324,7
64,not,15.5,15.71,324,8
64,from,15.71,15.9,324,9
64,tears,15.9,16.46,324,10
64,george,18.92,19.2,325,0
64,seldom,19.2,19.66,325,1
64,watches,19.66,20.05,325,2
64,daytime,20.05,20.49,325,3
64,movies,20.49,21.1,325,4
65,the,0.86,0.94,326,0
65,system,0.94,1.34,326,1
65,may,1.34,1.48,326,2
65,break,1.48,1.74,326,3
65,down,1.74,1.98,326,4
65,soon,1.98,2.37,326,5
65,so,2.37,2.52,326,6
65,save,2.52,2.79,326,7
65,your,2.79,2.88,326,8
65,files,2.88,3.23,326,9
65,frequently,3.23,3.92,326,10
65,i,6.79,6.86,327,0
65,assume,6.86,7.19,327,1
65,moisture,7.19,7.59,327,2
65,will,7.59,7.71,327,3
65,damage,7.71,8.21,327,4
65,this,8.21,8.32,327,5
65,ship's,8.32,8.6,327,6
65,shul,8.6,8.87,327,7
65,hull,8.99,9.28,327,8
65,the,11.36,11.44,328,0
65,annoying,11.44,11.82,328,1
65,raccoons,11.82,12.34,328,2
65,slipped,12.34,12.66,328,3
65,into,12.66,12.83,328,4
65,phil's,12.83,13.11,328,5
65,garden,13.11,13.5,328,6
65,every,13.5,13.75,328,7
65,night,13.75,14.12,328,8
65,the,16.99,17.05,329,0
65,cow,17.05,17.3,329,1
65,wandered,17.3,17.79,329,2
65,from,17.79,17.93,329,3
65,the,17.93,18.0,329,4
65,farmland,18.0,18.6,329,5
65,and,18.6,18.69,329,6
65,became,18.69,19.04,329,7
65,lost,19.04,19.56,329,8
65,each,22.03,22.24,330,0
65,untimely,22.24,22.98,330,1
65,income,22.98,23.41,330,2
65,loss,23.41,23.7,330,3
65,coincided,23.7,24.42,330,4
65,with,24.42,24.56,330,5
65,the,24.56,24.62,330,6
65,breakdown,24.62,25.24,330,7
65,of,25.24,25.35,330,8
65,a,25.35,25.39,330,9
65,heating,25.39,25.71,330,10
65,system,25.71,26.1,330,11
65,part,26.1,26.41,330,12
66,the,0.46,0.54,331,0
66,gunman,0.54,0.99,331,1
66,kept,0.99,1.22,331,2
66,his,1.22,1.38,331,3
66,victim,1.38,1.74,331,4
66,cornered,1.74,2.19,331,5
66,at,2.19,2.3,331,6
66,gunpoint,2.3,2.76,331,7
66,for,2.79,2.93,331,8
66,three,2.93,3.21,331,9
66,hours,3.21,3.76,331,10
66,will,6.5,6.67,332,0
66,you,6.67,6.78,332,1
