file,text,xmin,xmax,sentence,word_in_sentence
47,we,5.0,5.12,237,0
47,saw,5.12,5.42,237,1
47,eight,5.47,5.72,237,2
47,tiny,5.72,6.07,237,3
47,icicles,6.07,6.59,237,4
47,below,6.59,6.93,237,5
47,our,6.93,7.07,237,6
47,roof,7.07,7.51,237,7
47,the,9.42,9.47,238,0
47,saw,9.47,9.78,238,1
47,was,9.78,9.96,238,2
47,broken,9.96,10.47,238,3
47,so,10.47,10.65,238,4
47,chop,10.65,11.03,238,5
47,the,11.03,11.1,238,6
47,wood,11.1,11.31,238,7
47,instead,11.31,11.97,238,8
47,withdraw,13.85,14.33,239,0
47,only,14.33,14.58,239,1
47,as,14.58,14.73,239,2
47,much,14.73,14.97,239,3
47,money,14.97,15.27,239,4
47,as,15.27,15.43,239,5
47,you,15.43,15.52,239,6
47,need,15.52,15.86,239,7
47,draw,18.23,18.48,240,0
47,every,18.48,19.02,240,1
47,outer,19.02,19.45,240,2
47,line,19.45,19.8,240,3
47,first,19.8,20.26,240,4
47,then,20.33,20.58,240,5
47,fill,20.58,20.86,240,6
47,in,20.86,21.02,240,7
47,the,21.02,21.11,240,8
47,interior,21.11,21.79,240,9
48,the,1.01,1.08,241,0
48,jaw,1.08,1.39,241,1
48,operates,1.39,1.91,241,2
48,by,1.91,2.08,241,3
48,using,2.08,2.56,241,4
48,antagonistic,2.56,3.42,241,5
48,muscles,3.42,4.02,241,6
48,do,5.84,5.99,242,0
48,atypical,5.99,6.62,242,1
48,farmers,6.62,7.13,242,2
48,grow,7.13,7.42,242,3
48,oats,7.42,7.88,242,4
48,are,9.49,9.63,243,0
48,holiday,9.63,10.11,243,1
48,aprons,10.11,10.57,243,2
48,available,10.57,11.03,243,3
48,to,11.03,11.23,243,4
48,us,11.23,11.56,243,5
48,be,13.31,13.43,244,0
48,careful,13.43,13.89,244,1
48,not,13.89,14.14,244,2
48,to,14.14,14.23,244,3
48,plow,14.23,14.55,244,4
48,over,14.55,14.79,244,5
48,the,14.79,14.87,244,6
48,flower,14.87,15.26,244,7
48,beds,15.26,15.8,244,8
48,allow,18.01,18.34,245,0
48,each,18.34,18.58,245,1
48,child,18.58,18.98,245,2
48,to,18.98,19.08,245,3
48,have,19.08,19.23,245,4
48,an,19.23,19.31,245,5
48,ice,19.31,19.54,245,6
48,pop,19.57,19.88,245,7
49,the,0.97,1.08,246,0
49,angry,1.08,1.37,246,1
49,boy,1.37,1.71,246,2
49,answered,1.71,2.26,246,3
49,but,2.26,2.43,246,4
49,didn't,2.43,2.72,246,5
49,look,2.72,2.91,246,6
49,up,2.91,3.14,246,7
49,cliff,5.7,6.03,247,0
49,was,6.03,6.18,247,1
49,soothed,6.18,6.67,247,2
49,by,6.67,6.83,247,3
49,the,6.83,6.95,247,4
49,luxurious,6.95,7.69,247,5
49,massage,7.69,8.39,247,6
49,steve,10.03,10.43,248,0
49,wore,10.43,10.72,248,1
49,a,10.72,10.78,248,2
49,bright,10.78,11.18,248,3
49,red,11.18,11.45,248,4
49,cashmere,11.45,12.0,248,5
49,sweater,12.0,12.55,248,6
49,john's,14.48,14.83,249,0
49,brother,14.83,15.25,249,1
49,repainted,15.25,15.99,249,2
49,the,15.99,16.06,249,3
49,garage,16.06,16.48,249,4
49,door,16.48,16.89,249,5
49,red,19.23,19.55,250,0
49,cor,19.55,19.83,250,1
49,the,19.86,19.96,250,2
49,red,19.96,20.21,250,3
49,corsage,20.21,20.94,250,4
49,smelled,20.94,21.26,250,5
49,sweet,21.26,21.63,250,6
50,to,0.89,1.02,251,0
50,further,1.02,1.49,251,1
50,his,1.49,1.64,251,2
50,prestige,1.64,2.33,251,3
50,he,2.33,2.4,251,4
50,occasionally,2.4,3.05,251,5
50,reads,3.05,3.44,251,6
50,the,3.44,3.52,251,7
50,wall,3.52,3.73,251,8
50,street,3.73,4.04,251,9
50,journal,4.04,4.49,251,10
50,alice's,7.64,8.13,252,0
50,ability,8.13,8.56,252,1
50,to,8.56,8.74,252,2
50,work,8.74,9.01,252,3
50,without,9.01,9.33,252,4
50,supervision,9.33,10.01,252,5
50,is,10.01,10.15,252,6
50,noteworthy,10.15,10.84,252,7
50,the,13.28,13.38,253,0
50,oasis,13.38,13.94,253,1
50,was,13.94,14.14,253,2
50,a,14.14,14.17,253,3
50,mirage,14.17,14.81,253,4
50,cory,16.37,16.75,254,0
50,and,16.75,16.88,254,1
50,trish,16.88,17.32,254,2
50,played,17.38,17.84,254,3
50,tag,17.84,18.32,254,4
50,with,18.51,18.73,254,5
50,beach,18.73,19.02,254,6
50,balls,19.02,19.36,254,7
50,for,19.36,19.55,254,8
50,hours,19.55,20.12,254,9
50,the,21.81,21.88,255,0
50,tooth,21.88,22.15,255,1
50,fairy,22.15,22.47,255,2
50,forgot,22.47,22.98,255,3
50,to,22.98,23.09,255,4
50,come,23.09,23.58,255,5
50,when,23.61,23.86,255,6
50,roger's,23.86,24.23,255,7
50,tooth,24.23,24.53,255,8
50,fell,24.53,24.75,255,9
50,out,24.75,24.98,255,10
51,planned,0.77,1.1,256,0
51,parenthood,1.1,1.59,256,1
51,organizations,1.59,2.47,256,2
51,promote,2.47,2.91,256,3
51,birth,2.91,3.18,256,4
51,control,3.18,3.68,256,5
51,rich,6.35,6.68,257,0
51,purchased,6.68,7.18,257,1
51,several,7.18,7.61,257,2
51,signed,7.61,8.05,257,3
51,lithographs,8.05,8.9,257,4
51,in,10.84,10.95,258,0
51,every,10.95,11.23,258,1
51,major,11.23,11.6,258,2
51,cloverleaf,11.6,12.24,258,3
51,traffic,12.24,12.69,258,4
51,sometimes,12.69,13.21,258,5
51,gets,13.21,13.44,258,6
51,backed,13.44,13.81,258,7
51,up,13.81,14.11,258,8
51,in,16.97,17.07,259,0
51,the,17.07,17.14,259,1
51,long,17.14,17.43,259,2
51,run,17.43,17.68,259,3
51,it,17.68,17.82,259,4
51,pays,17.82,18.17,259,5
51,to,18.17,18.27,259,6
51,buy,18.27,18.48,259,7
51,quality,18.48,18.94,259,8
51,clothing,18.94,19.53,259,9
51,brush,21.89,22.11,260,0
51,fires,22.11,22.56,260,1
51,are,22.56,22.63,260,2
51,common,22.63,23.09,260,3
51,in,23.09,23.26,260,4
51,the,23.26,23.33,260,5
51,dry,23.33,23.68,260,6
51,underbrush,23.68,24.28,260,7
51,of,24.28,24.4,260,8
51,nevada,24.4,24.93,260,9
52,weatherproof,1.19,1.8,261,0
52,galoshes,1.8,2.46,261,1
52,are,2.46,2.58,261,2
52,very,2.58,2.91,261,3
52,useful,2.91,3.36,261,4
52,in,3.36,3.46,261,5
52,seattle,3.46,4.06,261,6
52,this,6.15,6.32,262,0
52,brochure,6.32,6.87,262,1
52,is,6.87,6.95,262,2
52,particularly,6.95,7.62,262,3
52,informative,7.62,8.27,262,4
52,for,8.27,8.5,262,5
52,a,8.5,8.55,262,6
52,prospective,8.55,9.23,262,7
52,buyer,9.23,9.67,262,8
52,the,12.23,12.36,263,0
52,avalanche,12.36,12.94,263,1
52,triggered,12.94,13.43,263,2
52,a,13.43,13.5,263,3
52,minor,13.5,13.96,263,4
52,earthquake,13.96,14.53,263,5
52,these,17.09,17.36,264,0
52,exclusive,17.36,17.91,264,1
52,documents,17.91,18.56,264,2
52,must,18.56,18.86,264,3
52,be,18.86,19.0,264,4
52,locked,19.0,19.33,264,5
52,up,19.33,19.5,264,6
52,at,19.5,19.62,264,7
52,all,19.62,19.83,264,8
52,times,19.83,20.47,264,9
52,please,23.05,23.3,265,0
52,take,23.3,23.63,265,1
52,this,23.63,23.83,265,2
52,dirty,23.83,24.16,265,3
52,tablecloth,24.16,24.94,265,4
52,to,24.94,25.04,265,5
52,the,25.04,25.12,265,6
52,cleaners,25.12,25.57,265,7
52,for,25.57,25.8,265,8
52,me,25.8,26.01,265,9
53,should,1.41,1.67,266,0
53,giraffes,1.67,2.21,266,1
53,be,2.21,2.36,266,2
53,kept,2.36,2.69,266,3
53,in,2.69,2.79,266,4
53,small,2.79,3.16,266,5
53,zoos,3.16,3.67,266,6
53,if,5.64,5.79,267,0
53,carol,5.79,6.1,267,1
53,comes,6.1,6.44,267,2
53,tomorrow,6.44,6.88,267,3
53,have,6.88,7.21,267,4
53,her,7.21,7.3,267,5
53,arrange,7.3,7.74,267,6
53,for,7.74,7.96,267,7
53,a,7.96,8.0,267,8
53,meeting,8.0,8.39,267,9
53,at,8.39,8.54,267,10
53,two,8.54,8.88,267,11
53,the,11.74,11.8,268,0
53,two,11.8,12.06,268,1
53,artists,12.06,12.51,268,2
53,exchanged,12.51,13.11,268,3
53,autographs,13.11,13.98,268,4
53,i'd,15.81,16.0,269,0
53,rather,16.0,16.27,269,1
53,not,16.27,16.53,269,2
53,buy,16.53,16.73,269,3
53,those,16.73,16.95,269,4
53,shoes,16.95,17.39,269,5
53,than,17.39,17.55,269,6
53,be,17.55,17.71,269,7
53,overcharged,17.71,18.64,269,8
53,shaving,21.06,21.47,270,0
53,cream,21.47,21.84,270,1
53,is,21.84,21.99,270,2
53,a,21.99,22.03,270,3
53,popular,22.03,22.76,270,4
53,item,22.93,23.35,270,5
53,on,23.38,23.62,270,6
53,halloween,23.62,24.21,270,7
54,amoebas,0.5,0.97,271,0
54,change,1.0,1.34,271,1
54,shape,1.34,1.71,271,2
54,constantly,1.71,2.45,271,3
54,tofu,4.46,4.89,272,0
54,is,4.89,5.02,272,1
54,made,5.02,5.29,272,2
54,from,5.29,5.48,272,3
54,processed,5.48,6.06,272,4
54,soybeans,6.06,6.75,272,5
54,the,8.54,8.59,273,0
54,bluejay,8.59,9.13,273,1
54,flew,9.13,9.48,273,2
54,over,9.48,9.75,273,3
54,the,9.75,9.95,273,4
54,high,9.95,10.1,273,5
54,building,10.1,10.7,273,6
54,cheap,12.66,12.9,274,0
54,stockings,12.9,13.59,274,1
54,run,13.59,13.89,274,2
54,the,13.89,13.94,274,3
54,first,13.94,14.27,274,4
54,time,14.27,14.53,274,5
54,they're,14.53,14.61,274,6
54,worn,14.61,15.03,274,7
54,cottage,17.72,18.15,275,0
54,cheese,18.15,18.63,275,1
54,with,18.63,18.81,275,2
54,chives,18.81,19.3,275,3
54,is,19.3,19.43,275,4
54,delicious,19.43,20.14,275,5
55,a,0.68,0.73,276,0
55,chosen,0.73,1.2,276,1
55,few,1.2,1.49,276,2
55,will,1.49,1.65,276,3
55,become,1.65,2.0,276,4
55,generals,2.0,2.7,276,5
55,the,4.44,4.51,277,0
55,meeting,4.51,5.08,277,1
55,is,5.11,5.25,277,2
55,now,5.25,5.53,277,3
55,adjourned,5.53,6.16,277,4
55,shipbuilding,7.76,8.49,278,0
55,is,8.49,8.61,278,1
55,a,8.61,8.66,278,2
55,fascinating,8.66,9.37,278,3
55,process,9.37,10.1,278,4
55,the,12.45,12.5,279,0
55,proof,12.5,12.89,279,1
55,that,12.89,13.0,279,2
55,you,13.0,13.13,279,3
55,are,13.13,13.19,279,4
55,seeking,13.19,13.66,279,5
55,is,13.66,13.81,279,6
55,not,13.81,14.01,279,7
55,available,14.01,14.54,279,8
55,in,14.54,14.67,279,9
55,books,14.67,15.15,279,10
55,the,18.33,18.47,280,0
55,hood,18.47,18.64,280,1
55,of,18.64,18.75,280,2
55,the,18.75,18.81,280,3
55,jeep,18.81,19.12,280,4
55,was,19.15,19.41,280,5
55,steaming,19.41,19.95,280,6
55,in,19.95,20.07,280,7
55,the,20.07,20.2,280,8
55,hot,20.2,20.37,280,9
55,sun,20.37,20.81,280,10
56,my,0.8,0.97,281,0
56,desires,0.97,1.54,281,1
56,are,1.54,1.63,281,2
56,simple,1.63,2.14,281,3
56,give,2.17,2.35,281,4
56,me,2.35,2.51,281,5
56,one,2.51,2.77,281,6
56,informative,2.77,3.45,281,7
56,paragraph,3.45,4.04,281,8
56,on,4.04,4.16,281,9
56,the,4.16,4.22,281,10
56,subject,4.22,4.86,281,11
56,those,7.75,8.03,282,0
56,answers,8.03,8.53,282,1
56,will,8.53,8.68,282,2
56,be,8.68,8.82,282,3
56,straightforward,8.82,9.67,282,4
56,if,9.67,9.8,282,5
56,you,9.8,9.88,282,6
56,think,9.88,10.17,282,7
56,them,10.17,10.3,282,8
56,through,10.3,10.51,282,9
56,carefully,10.51,10.99,282,10
56,first,10.99,11.56,282,11
56,drop,15.56,15.91,283,0
56,five,15.91,16.23,283,1
56,forms,16.23,16.71,283,2
56,in,16.71,16.81,283,3
56,the,16.81,16.86,283,4
56,box,16.86,17.26,283,5
56,before,17.26,17.58,283,6
56,you,17.58,17.72,283,7
56,go,17.72,17.9,283,8
56,out,17.9,18.2,283,9
56,if,20.21,20.42,284,0
56,people,20.42,20.85,284,1
56,were,20.85,21.02,284,2
56,more,21.02,21.45,284,3
56,generous,21.48,22.18,284,4
56,there,22.3,22.39,284,5
56,would,22.39,22.55,284,6
56,be,22.55,22.67,284,7
56,no,22.67,22.85,284,8
56,need,22.85,23.16,284,9
56,for,23.16,23.29,284,10
56,welfare,23.29,23.9,284,11
56,bob,26.6,26.91,285,0
56,found,26.91,27.33,285,1
56,more,27.33,27.6,285,2
56,clams,27.6,28.14,285,3
56,and,28.14,28.44,285,4
56,at,28.47,28.68,285,5
56,the,28.68,28.81,285,6
56,ocean's,28.81,29.2,285,7
56,edge,29.2,29.68,285,8
57,that,1.5,1.81,286,0
57,dog,1.81,2.13,286,1
57,chases,2.13,2.54,286,2
57,cats,2.54,2.93,286,3
57,mercilessly,2.93,3.75,286,4
57,the,4.98,5.03,287,0
57,cranberry,5.03,5.59,287,1
57,bog,5.59,6.01,287,2
57,gets,6.01,6.21,287,3
57,very,6.21,6.48,287,4
57,pretty,6.48,6.87,287,5
57,in,6.87,6.99,287,6
57,autumn,6.99,7.43,287,7
57,a,9.66,9.71,288,0
57,big,9.71,10.0,288,1
57,goat,10.0,10.29,288,2
57,idly,10.32,10.74,288,3
57,ambled,10.74,11.19,288,4
57,through,11.19,11.38,288,5
57,the,11.38,11.47,288,6
57,farmyard,11.47,12.14,288,7
57,the,14.18,14.28,289,0
57,nearest,14.28,14.69,289,1
57,synagogue,14.69,15.22,289,2
57,may,15.22,15.51,289,3
57,not,15.51,15.86,289,4
57,be,15.86,16.04,289,5
57,within,16.04,16.41,289,6
57,walking,16.41,16.82,289,7
57,distance,16.82,17.42,289,8
57,the,19.92,19.98,290,0
57,groundhog,19.98,20.64,290,1
57,clearly,20.64,21.02,290,2
57,saw,21.02,21.34,290,3
57,his,21.34,21.48,290,4
57,shadow,21.48,21.94,290,5
57,but,21.94,22.14,290,6
57,stayed,22.14,22.54,290,7
57,out,22.54,22.8,290,8
57,only,22.8,23.1,290,9
57,a,23.1,23.16,290,10
57,moment,23.16,23.59,290,11
58,a,1.03,1.07,291,0
58,leather,1.07,1.42,291,1
58,handbag,1.42,2.06,291,2
58,would,2.1,2.31,291,3
58,be,2.31,2.46,291,4
58,a,2.46,2.56,291,5
58,suitable,2.56,3.02,291,6
58,gift,3.02,3.59,291,7
58,the,5.49,5.54,292,0
58,fog,5.54,5.89,292,1
58,prevented,5.89,6.37,292,2
58,them,6.37,6.56,292,3
58,from,6.56,6.78,292,4
58,arriving,6.78,7.24,292,5
58,on,7.24,7.4,292,6
58,time,7.4,7.82,292,7
58,the,10.65,10.82,293,0
58,the,10.92,11.02,293,1
58,local,11.02,11.34,293,2
58,drugstore,11.34,11.89,293,3
58,was,11.89,12.08,293,4
58,charged,12.08,12.55,293,5
58,with,12.55,12.71,293,6
58,illegally,12.71,13.18,293,7
58,dispensing,13.18,13.77,293,8
58,tranquilizers,13.77,14.73,293,9
58,the,17.16,17.21,294,0
58,full,17.21,17.47,294,1
58,moon,17.47,17.76,294,2
58,shone,17.76,18.17,294,3
58,brightly,18.17,18.57,294,4
58,that,18.57,18.8,294,5
58,night,18.8,19.12,294,6
58,steve,21.48,21.88,295,0
58,collects,21.88,22.35,295,1
58,rare,22.35,22.63,295,2
58,and,22.63,22.79,295,3
58,novel,22.79,23.13,295,4
58,coins,23.13,23.78,295,5
59,al,0.71,1.0,296,0
59,received,1.0,1.47,296,1
59,a,1.47,1.51,296,2
59,joint,1.51,1.84,296,3
59,appointment,1.84,2.35,296,4
59,in,2.35,2.47,296,5
59,the,2.47,2.53,296,6
59,biology,2.53,3.23,296,7
59,and,3.23,3.36,296,8
59,the,3.36,3.41,296,9
59,engineering,3.41,3.95,296,10
59,departments,3.95,4.69,296,11
59,gregory,7.86,8.26,297,0
59,and,8.26,8.43,297,1
59,tom,8.43,8.95,297,2
59,chose,9.09,9.48,297,3
59,to,9.48,9.66,297,4
59,watch,9.66,10.01,297,5
59,cartoons,10.01,10.66,297,6
59,in,10.66,10.77,297,7
59,the,10.77,10.86,297,8
59,afternoon,10.86,11.51,297,9
59,chip,13.91,14.2,298,0
59,postponed,14.2,14.75,298,1
59,alimony,14.75,15.25,298,2
59,payments,15.25,15.78,298,3
59,until,15.78,16.08,298,4
59,the,16.08,16.14,298,5
59,latest,16.14,16.62,298,6
59,possible,16.62,17.1,298,7
59,date,17.1,17.49,298,8
59,count,20.18,20.46,299,0
59,the,20.46,20.51,299,1
59,number,20.51,20.84,299,2
59,of,20.84,21.0,299,3
59,teaspoons,21.0,21.56,299,4
59,of,21.56,21.64,299,5
59,soysauce,21.64,22.28,299,6
59,that,22.28,22.48,299,7
59,you,22.48,22.58,299,8
59,add,22.58,22.88,299,9
59,the,25.65,25.71,300,0
59,big,25.71,26.01,300,1
59,dog,26.01,26.33,300,2
59,loved,26.33,26.6,300,3
59,to,26.6,26.69,300,4
59,chew,26.69,27.05,300,5
59,on,27.05,27.25,300,6
59,the,27.25,27.37,300,7
59,old,27.37,27.68,300,8
59,rag,27.68,27.97,300,9
59,doll,27.97,28.32,300,10
60,todd,1.55,1.86,301,0
60,placed,1.86,2.2,301,1
60,top,2.2,2.49,301,2
60,priority,2.49,3.08,301,3
60,on,3.08,3.23,301,4
60,getting,3.23,3.5,301,5
60,his,3.5,3.64,301,6
60,bike,3.64,3.94,301,7
60,fixed,3.94,4.53,301,8
60,an,6.92,7.06,302,0
60,old,7.09,7.51,302,1
60,ud,7.68,7.82,302,2
60,an,8.02,8.18,302,3
60,adult,8.18,8.72,302,4
60,male,8.72,8.99,302,5
60,baboon's,8.99,9.52,302,6
60,teeth,9.52,9.88,302,7
60,are,9.88,9.96,302,8
60,not,9.96,10.24,302,9
60,suitable,10.24,10.7,302,10
60,for,10.7,10.86,302,11
60,eating,10.86,11.18,302,12
60,shellfish,11.18,11.91,302,13
60,often,13.71,14.1,303,0
60,you'll,14.1,14.23,303,1
60,get,14.23,14.49,303,2
60,back,14.49,14.78,303,3
60,more,14.78,14.97,303,4
60,than,14.97,15.13,303,5
60,you,15.13,15.23,303,6
60,put,15.23,15.45,303,7
60,in,15.45,15.79,303,8
60,gus,18.1,18.31,304,0
60,saw,18.31,18.55,304,1
60,pine,18.55,18.89,304,2
60,trees,18.89,19.35,304,3
60,and,19.35,19.58,304,4
60,redwoods,19.58,20.28,304,5
60,in,20.31,20.44,304,6
60,his,20.44,20.63,304,7
60,walk,20.63,20.91,304,8
60,through,20.91,21.08,304,9
60,sequoia,21.08,21.61,304,10
60,national,21.61,22.09,304,11
60,forest,22.09,22.79,304,12
60,bob,25.37,25.68,305,0
60,bandaged,25.68,26.25,305,1
60,both,26.25,26.55,305,2
60,wounds,26.55,27.02,305,3
60,with,27.02,27.22,305,4
60,the,27.22,27.27,305,5
60,skill,27.27,27.63,305,6
60,of,27.63,27.74,305,7
60,a,27.74,27.78,305,8
60,doctor,27.78,28.35,305,9
61,the,1.11,1.17,306,0
61,dark,1.17,1.56,306,1
61,murky,1.56,1.9,306,2
61,lagoon,1.9,2.49,306,3
61,wound,2.49,2.86,306,4
61,around,2.86,3.23,306,5
61,for,3.23,3.38,306,6
61,miles,3.38,4.05,306,7
61,did,5.36,5.54,307,0
61,shawn,5.54,5.89,307,1
61,catch,5.89,6.25,307,2
61,that,6.25,6.48,307,3
61,big,6.48,6.71,307,4
61,goose,6.71,7.05,307,5
61,without,7.05,7.41,307,6
61,help,7.41,7.66,307,7
61,ducks,10.09,10.4,308,0
61,have,10.4,10.62,308,1
61,webbed,10.62,10.87,308,2
61,feet,10.87,11.31,308,3
61,with,11.31,11.52,308,4
61,colorful,11.52,11.95,308,5
61,feathers,11.95,12.61,308,6
61,the,14.84,14.97,309,0
61,high,14.97,15.1,309,1
61,security,15.1,15.63,309,2
61,prison,15.63,16.1,309,3
61,was,16.1,16.22,309,4
61,surrounded,16.22,16.76,309,5
61,by,16.76,16.9,309,6
61,barbed,16.9,17.25,309,7
61,wire,17.25,17.73,309,8
61,take,20.36,20.63,310,0
61,charge,20.63,20.99,310,1
61,of,20.99,21.11,310,2
61,choosing,21.11,21.6,310,3
61,her,21.6,21.68,310,4
61,bridesmaids,21.68,22.48,310,5
61,gowns,22.48,22.95,310,6
62,the,1.27,1.33,311,0
62,frightened,1.33,1.73,311,1
62,child,1.73,2.18,311,2
62,was,2.18,2.29,311,3
62,gently,2.29,2.65,311,4
62,subdued,2.65,3.19,311,5
62,by,3.19,3.33,311,6
62,his,3.33,3.48,311,7
62,big,3.48,3.76,311,8
62,brother,3.76,4.14,311,9
62,i,7.58,7.68,312,0
62,know,7.68,7.9,312,1
62,i,7.9,7.97,312,2
62,didn't,7.97,8.3,312,3
62,meet,8.3,8.5,312,4
62,her,8.5,8.61,312,5
62,early,8.61,8.95,312,6
62,enough,8.95,9.45,312,7
62,the,11.37,11.43,313,0
62,barracuda,11.43,12.01,313,1
62,recoiled,12.01,12.65,313,2
62,from,12.65,12.85,313,3
62,the,12.85,12.9,313,4
62,serpent's,12.9,13.4,313,5
62,poisonous,13.4,14.03,313,6
62,fangs,14.03,14.6,313,7
62,the,17.13,17.19,314,0
62,patient,17.19,17.65,314,1
62,and,17.65,17.78,314,2
62,the,17.78,17.84,314,3
62,surgeon,17.84,18.35,314,4
62,are,18.35,18.45,314,5
62,both,18.45,18.78,314,6
62,recuperating,18.78,19.53,314,7
62,from,19.53,19.77,314,8
62,the,19.77,19.84,314,9
62,lengthy,19.84,20.25,314,10
62,operation,20.25,20.99,314,11
62,i'll,24.56,24.74,315,0
62,have,24.74,24.89,315,1
62,a,24.89,24.94,315,2
62,scoop,24.94,25.27,315,3
62,of,25.27,25.38,315,4
62,that,25.38,25.56,315,5
62,exotic,25.56,26.13,315,6
62,purple,26.13,26.52,315,7
62,and,26.52,26.67,315,8
62,turquoise,26.67,27.38,315,9
62,sherbet,27.48,28.04,315,10
63,the,0.87,0.93,316,0
63,preschooler,0.93,1.64,316,1
63,couldn't,1.64,2.01,316,2
63,verbalize,2.01,2.58,316,3
63,her,2.58,2.71,316,4
63,feelings,2.71,3.16,316,5
63,about,3.16,3.47,316,6
63,the,3.47,3.56,316,7
63,emergency,3.56,4.15,316,8
63,conditions,4.15,4.95,316,9
63,many,8.38,8.65,317,0
63,wealthy,8.65,9.02,317,1
63,tycoons,9.02,9.64,317,2
63,splurged,9.64,10.31,317,3
63,and,10.31,10.46,317,4
63,bought,10.46,10.75,317,5
63,both,10.75,11.01,317,6
63,a,11.01,11.05,317,7
63,yacht,11.05,11.42,317,8
63,and,11.46,11.72,317,9
63,a,11.72,11.75,317,10
63,schooner,11.75,12.32,317,11
63,the,15.7,15.79,318,0
63,new,15.79,16.05,318,1
63,suburbanites,16.05,16.86,318,2
63,worked,16.86,17.22,318,3
63,hard,17.22,17.53,318,4
63,on,17.53,17.69,318,5
63,refurbishing,17.69,18.4,318,6
63,their,18.4,18.57,318,7
63,older,18.57,18.88,318,8
63,home,18.88,19.28,318,9
63,according,21.44,21.95,319,0
63,to,21.95,22.08,319,1
63,my,22.08,22.27,319,2
63,interpretation,22.27,23.02,319,3
63,of,23.02,23.14,319,4
63,the,23.14,23.19,319,5
63,problem,23.19,23.78,319,6
63,two,23.88,24.09,319,7
63,lines,24.09,24.48,319,8
63,must,24.48,24.72,319,9
63,be,24.72,24.84,319,10
63,perpendicular,24.84,25.7,319,11
63,the,29.33,29.39,320,0
63,connoisseur,29.39,29.92,320,1
63,will,29.92,30.35,320,2
63,enjoy,30.35,30.77,320,3
63,this,30.77,30.95,320,4
63,shellfish,30.95,31.52,320,5
63,dish,31.52,31.96,320,6
64,a,1.07,1.13,321,0
64,lawyer,1.13,1.59,321,1
64,was,1.59,1.94,321,2
64,appointed,1.94,2.52,321,3
64,to,2.52,2.64,321,4
64,execute,2.64,3.23,321,5
64,her,3.23,3.32,321,6
64,will,3.32,3.69,321,7
64,dolphins,5.63,6.17,322,0
64,are,6.17,6.3,322,1
64,intelligent,6.3,6.91,322,2
64,marine,6.91,7.31,322,3
64,mammals,7.31,7.89,322,4
64,diane,9.89,10.33,323,0
64,may,10.33,10.48,323,1
64,splurge,10.48,10.99,323,2
64,and,10.99,11.14,323,3
64,buy,11.14,11.33,323,4
64,a,11.33,11.4,323,5
64,turquoise,11.4,11.94,323,6
64,necklace,11.94,12.52,323,7
64,the,14.8,14.87,324,0
64,moisture,14.87,15.35,324,1
64,in,15.35,15.45,324,2
64,my,15.45,15.66,324,3
64,eyes,15.66,16.0,324,4
64,is,16.0,16.12,324,5
64,from,16.12,16.3,324,6
64,eyedrops,16.3,16.96,324,7
64,not,16.99,17.17,324,8
64,from,17.17,17.38,324,9
64,tears,17.38,17.99,324,10
64,george,20.59,20.99,325,0
64,seldom,20.99,21.48,325,1
64,watches,21.48,21.93,325,2
64,daytime,21.93,22.46,325,3
64,movies,22.46,23.02,325,4
65,the,1.22,1.28,326,0
65,system,1.28,1.71,326,1
65,may,1.71,1.85,326,2
65,break,1.85,2.18,326,3
65,down,2.18,2.55,326,4
65,soon,2.55,2.96,326,5
65,so,2.96,3.13,326,6
65,save,3.13,3.44,326,7
65,your,3.44,3.54,326,8
65,files,3.54,3.96,326,9
65,frequently,3.96,4.63,326,10
65,i,7.2,7.34,327,0
65,assume,7.34,7.77,327,1
65,moisture,7.77,8.27,327,2
65,will,8.27,8.41,327,3
65,damage,8.41,8.96,327,4
65,this,8.96,9.1,327,5
65,ship's,9.1,9.44,327,6
65,hull,9.44,9.75,327,7
65,the,12.3,12.41,328,0
65,annoying,12.41,12.9,328,1
65,raccoons,12.9,13.51,328,2
65,slipped,13.51,13.93,328,3
65,into,13.93,14.11,328,4
65,phil's,14.11,14.46,328,5
65,garden,14.46,14.9,328,6
65,every,14.9,15.15,328,7
65,night,15.15,15.43,328,8
65,the,18.17,18.23,329,0
65,cow,18.23,18.58,329,1
65,wandered,18.58,19.1,329,2
65,from,19.1,19.35,329,3
65,the,19.35,19.4,329,4
65,farmland,19.4,20.07,329,5
65,and,20.07,20.19,329,6
65,became,20.19,20.61,329,7
65,lost,20.61,21.17,329,8
65,each,23.63,23.86,330,0
65,untimely,23.86,24.51,330,1
65,income,24.51,24.95,330,2
65,loss,24.95,25.23,330,3
65,coincided,25.23,25.94,330,4
65,with,25.94,26.13,330,5
65,the,26.13,26.19,330,6
65,breakdown,26.19,26.81,330,7
65,of,26.81,26.94,330,8
65,a,26.94,26.98,330,9
65,heating,26.98,27.36,330,10
65,system,27.36,27.79,330,11
65,part,27.79,28.1,330,12
66,the,1.52,1.6,331,0
66,gunman,1.6,2.04,331,1
66,kept,2.04,2.37,331,2
66,his,2.37,2.51,331,3
66,victim,2.51,2.88,331,4
66,cornered,2.88,3.32,331,5
66,at,3.32,3.43,331,6
66,gunpoint,3.43,3.93,331,7
66,for,3.93,4.09,331,8
66,three,4.09,4.4,331,9
66,hours,4.4,4.97,331,10
66,will,7.69,7.78,332,0
66,you,7.78,7.87,332,1
66,please,7.87,8.22,332,2
66,confirm,8.22,8.87,332,3
66,government,8.87,9.38,332,4
66,policy,9.38,9.84,332,5
66,regarding,9.84,10.43,332,6
